Species,Latitude,Longitude,Tavg,PrecipTotal,DewPoint,R_Humid,day,month,year,loc_weight,WnvPresent
CULEX PIPIENS/RESTUANS,41.867108,-87.654224,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.4936430099496714,0
CULEX RESTUANS,41.867108,-87.654224,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.4936430099496714,0
CULEX PIPIENS,41.868142,-87.696269,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.48531596403402405,0
CULEX PIPIENS/RESTUANS,41.868142,-87.696269,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.48531596403402405,0
CULEX RESTUANS,41.868142,-87.696269,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.48531596403402405,0
CULEX PIPIENS/RESTUANS,41.896282,-87.655232,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.4847382210571643,0
CULEX RESTUANS,41.896282,-87.655232,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.4847382210571643,0
CULEX RESTUANS,41.904194,-87.756155,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.5,0
CULEX PIPIENS/RESTUANS,41.906638,-87.701431,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.48708403863430944,0
CULEX RESTUANS,41.906638,-87.701431,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.48708403863430944,0
CULEX PIPIENS/RESTUANS,41.912563,-87.66805500000002,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.4777495173535494,0
CULEX RESTUANS,41.912563,-87.66805500000002,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.4777495173535494,0
CULEX PIPIENS,41.720848,-87.666014,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.4794111958336698,0
CULEX PIPIENS/RESTUANS,41.720848,-87.666014,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.4794111958336698,0
CULEX PIPIENS/RESTUANS,41.921965,-87.632085,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.467921695805422,0
CULEX RESTUANS,41.801179,-87.679447,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.47223262611443856,0
CULEX PIPIENS/RESTUANS,41.768388,-87.678649,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.47079956339367013,0
CULEX PIPIENS/RESTUANS,41.704572,-87.56566600000002,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.4768668997322103,0
CULEX PIPIENS,41.846075,-87.716277,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.4741815903423546,0
CULEX PIPIENS/RESTUANS,41.846075,-87.716277,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.4741815903423546,0
CULEX PIPIENS,41.891118,-87.65449100000002,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.4869147432103978,0
CULEX PIPIENS/RESTUANS,41.891118,-87.65449100000002,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.4869147432103978,0
CULEX PIPIENS/RESTUANS,41.932094,-87.700117,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.48327055514968037,0
CULEX PIPIENS/RESTUANS,41.738903,-87.69544300000003,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.4822260630557029,0
CULEX PIPIENS/RESTUANS,41.857402,-87.694991,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.48497498980865306,0
CULEX PIPIENS/RESTUANS,41.753391,-87.707394,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.48698318585443734,0
CULEX RESTUANS,41.753391,-87.707394,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.48698318585443734,0
CULEX RESTUANS,41.682587,-87.707973,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.5,0
CULEX PIPIENS/RESTUANS,41.800737,-87.71188000000002,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.4874923401069692,0
CULEX PIPIENS,41.944869,-87.832763,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.4833723722001583,0
CULEX PIPIENS/RESTUANS,41.944869,-87.832763,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.4833723722001583,0
CULEX PIPIENS/RESTUANS,41.948167,-87.730698,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.5,0
CULEX PIPIENS/RESTUANS,41.82561,-87.726549,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.4855982749470774,0
CULEX RESTUANS,41.82561,-87.726549,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.4855982749470774,0
CULEX TARSALIS,41.82561,-87.726549,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.4855982749470774,0
CULEX PIPIENS/RESTUANS,41.951866,-87.72505699999998,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.49662718656014293,0
CULEX RESTUANS,41.951866,-87.72505699999998,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.49662718656014293,0
CULEX PIPIENS/RESTUANS,41.822536,-87.66634300000003,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.48072059826522145,0
CULEX RESTUANS,41.822536,-87.66634300000003,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.48072059826522145,0
CULEX PIPIENS/RESTUANS,41.659112,-87.53869300000002,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.46859131419098615,0
CULEX RESTUANS,41.659112,-87.53869300000002,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.46859131419098615,0
CULEX PIPIENS/RESTUANS,41.821582,-87.62779599999998,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.5,0
CULEX PIPIENS/RESTUANS,41.95469,-87.800991,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.5,0
CULEX RESTUANS,41.662014,-87.72460799999998,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.48677151223684967,0
CULEX PIPIENS/RESTUANS,41.776428,-87.627096,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.486793921617305,0
CULEX RESTUANS,41.776428,-87.627096,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.486793921617305,0
CULEX PIPIENS,41.964242,-87.757639,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.5,0
CULEX PIPIENS/RESTUANS,41.925198,-87.746381,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.48841661651329427,0
CULEX PIPIENS/RESTUANS,41.801498,-87.763416,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.5,0
CULEX RESTUANS,41.801498,-87.763416,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.5,0
CULEX PIPIENS/RESTUANS,41.803423,-87.642984,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.48816335536352673,0
CULEX PIPIENS/RESTUANS,41.973845,-87.805059,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.5,0
CULEX RESTUANS,41.973845,-87.805059,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.5,0
CULEX RESTUANS,41.763733,-87.742302,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.48847349521754596,0
CULEX PIPIENS,41.798697,-87.736812,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.5,0
CULEX PIPIENS/RESTUANS,41.798697,-87.736812,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.5,1
CULEX RESTUANS,41.798697,-87.736812,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.5,0
CULEX PIPIENS/RESTUANS,41.98480900000001,-87.728492,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.5,0
CULEX RESTUANS,41.98480900000001,-87.728492,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.5,0
CULEX PIPIENS,41.986921,-87.689778,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.5,0
CULEX PIPIENS/RESTUANS,41.986921,-87.689778,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.5,0
CULEX PIPIENS/RESTUANS,41.960616,-87.777189,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.49005829018729236,0
CULEX TARSALIS,41.960616,-87.777189,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.49005829018729236,0
CULEX PIPIENS/RESTUANS,41.991429,-87.747113,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.49011862811903584,0
CULEX PIPIENS,41.923738,-87.785288,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.5,0
CULEX PIPIENS/RESTUANS,41.923738,-87.785288,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.5,0
CULEX RESTUANS,41.923738,-87.785288,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.5,0
CULEX PIPIENS/RESTUANS,41.994679,-87.770899,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.4923315303189015,0
CULEX PIPIENS/RESTUANS,41.77166,-87.703047,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.4799725618962382,0
CULEX RESTUANS,41.77166,-87.703047,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.4799725618962382,0
CULEX PIPIENS/RESTUANS,42.008314,-87.77792099999998,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.5,0
CULEX PIPIENS/RESTUANS,41.916265,-87.800515,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.5,0
CULEX RESTUANS,41.916265,-87.800515,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.5,0
CULEX PIPIENS,42.009876,-87.807277,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.48530123661662955,0
CULEX PIPIENS/RESTUANS,42.009876,-87.807277,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.48530123661662955,0
CULEX RESTUANS,42.009876,-87.807277,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.48530123661662955,0
CULEX RESTUANS,41.766202,-87.562889,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.48483947926356075,0
CULEX PIPIENS,41.754676,-87.612922,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.48894667148547843,0
CULEX PIPIENS/RESTUANS,41.754676,-87.612922,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.48894667148547843,0
CULEX PIPIENS/RESTUANS,41.754292,-87.590773,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.5,1
CULEX PIPIENS/RESTUANS,41.743402,-87.731435,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.5,0
CULEX RESTUANS,41.743402,-87.731435,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.5,0
CULEX PIPIENS,41.733643,-87.55551,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.4795680374780102,0
CULEX PIPIENS,41.778297,-87.752411,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.48716064228631095,0
CULEX PIPIENS/RESTUANS,41.778297,-87.752411,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.48716064228631095,0
CULEX RESTUANS,41.778297,-87.752411,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.48716064228631095,0
CULEX PIPIENS/RESTUANS,41.878114,-87.629798,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.48078168856272696,0
CULEX PIPIENS/RESTUANS,41.728495,-87.60096300000002,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.4861316790039284,0
CULEX RESTUANS,41.728495,-87.60096300000002,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.4861316790039284,0
CULEX PIPIENS,41.974689,-87.890615,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.5,0
CULEX PIPIENS/RESTUANS,41.974689,-87.890615,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.5,0
CULEX RESTUANS,41.974689,-87.890615,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.5,0
CULEX PIPIENS,41.957799,-87.930995,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.5,1
CULEX PIPIENS/RESTUANS,41.957799,-87.930995,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.5,0
CULEX RESTUANS,41.957799,-87.930995,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.5,0
CULEX TARSALIS,41.740641,-87.546587,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.47687667629318964,0
CULEX PIPIENS,41.673408,-87.599862,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.5,0
CULEX PIPIENS/RESTUANS,41.673408,-87.599862,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.5,0
CULEX PIPIENS,41.72646500000001,-87.585413,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.4858307416478554,0
CULEX PIPIENS/RESTUANS,41.72646500000001,-87.585413,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.4858307416478554,0
CULEX RESTUANS,41.72646500000001,-87.585413,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.4858307416478554,0
CULEX PIPIENS/RESTUANS,41.678618,-87.559308,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.47955635174436817,0
CULEX RESTUANS,41.678618,-87.559308,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.47955635174436817,0
CULEX PIPIENS/RESTUANS,41.868077,-87.666901,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.5,0
CULEX PIPIENS/RESTUANS,41.793818,-87.654234,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.48083096546509635,0
CULEX RESTUANS,41.793818,-87.654234,62.42857142857143,0.006428571428571339,50.07142857142857,63.95395835876684,16,9,2011,0.48083096546509635,0
CULEX RESTUANS,41.773215,-87.60088,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.5,0
CULEX PIPIENS/RESTUANS,41.903002,-87.68826700000002,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.4802657114138985,0
CULEX PIPIENS/RESTUANS,41.867108,-87.654224,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.4936430099496714,0
CULEX RESTUANS,41.867108,-87.654224,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.4936430099496714,0
CULEX PIPIENS/RESTUANS,41.896282,-87.655232,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.4847382210571643,0
CULEX PIPIENS/RESTUANS,41.904194,-87.756155,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.5,0
CULEX PIPIENS/RESTUANS,41.906638,-87.701431,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.48708403863430944,0
CULEX PIPIENS/RESTUANS,41.912563,-87.66805500000002,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.4777495173535494,0
CULEX PIPIENS/RESTUANS,41.911824,-87.726737,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.5,0
CULEX PIPIENS/RESTUANS,41.921965,-87.632085,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.467921695805422,0
CULEX RESTUANS,41.921965,-87.632085,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.467921695805422,0
CULEX PIPIENS,41.801179,-87.679447,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.47223262611443856,0
CULEX PIPIENS/RESTUANS,41.801179,-87.679447,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.47223262611443856,0
CULEX PIPIENS/RESTUANS,41.704572,-87.56566600000002,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.4768668997322103,0
CULEX RESTUANS,41.846075,-87.716277,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.4741815903423546,0
CULEX PIPIENS/RESTUANS,41.891118,-87.65449100000002,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.4869147432103978,0
CULEX PIPIENS/RESTUANS,41.932094,-87.700117,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.48327055514968037,0
CULEX RESTUANS,41.932094,-87.700117,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.48327055514968037,0
CULEX PIPIENS,41.753391,-87.707394,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.48698318585443734,0
CULEX PIPIENS/RESTUANS,41.753391,-87.707394,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.48698318585443734,0
CULEX PIPIENS/RESTUANS,41.682587,-87.707973,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.5,0
CULEX RESTUANS,41.682587,-87.707973,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.5,0
CULEX PIPIENS/RESTUANS,41.800737,-87.71188000000002,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.4874923401069692,0
CULEX PIPIENS/RESTUANS,41.944869,-87.832763,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.4833723722001583,0
CULEX RESTUANS,41.944869,-87.832763,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.4833723722001583,0
CULEX PIPIENS/RESTUANS,41.680946,-87.535198,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.4674490616878678,0
CULEX RESTUANS,41.680946,-87.535198,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.4674490616878678,0
CULEX PIPIENS,41.948167,-87.730698,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.5,0
CULEX PIPIENS/RESTUANS,41.948167,-87.730698,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.5,1
CULEX RESTUANS,41.948167,-87.730698,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.5,0
CULEX PIPIENS/RESTUANS,41.951866,-87.72505699999998,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.49662718656014293,0
CULEX RESTUANS,41.951866,-87.72505699999998,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.49662718656014293,0
CULEX PIPIENS/RESTUANS,41.822536,-87.66634300000003,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.48072059826522145,0
CULEX RESTUANS,41.822536,-87.66634300000003,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.48072059826522145,0
CULEX PIPIENS/RESTUANS,41.95469,-87.800991,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.5,1
CULEX RESTUANS,41.95469,-87.800991,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.5,0
CULEX PIPIENS/RESTUANS,41.662014,-87.72460799999998,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.48677151223684967,0
CULEX PIPIENS/RESTUANS,41.776428,-87.627096,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.486793921617305,0
CULEX PIPIENS/RESTUANS,41.963976,-87.69181,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.48848259958801465,0
CULEX PIPIENS/RESTUANS,41.964242,-87.757639,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.5,1
CULEX PIPIENS/RESTUANS,41.925198,-87.746381,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.48841661651329427,0
CULEX RESTUANS,41.925198,-87.746381,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.48841661651329427,0
CULEX PIPIENS/RESTUANS,41.801498,-87.763416,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.5,0
CULEX RESTUANS,41.801498,-87.763416,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.5,0
CULEX PIPIENS/RESTUANS,41.973845,-87.805059,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.5,1
CULEX RESTUANS,41.973845,-87.805059,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.5,0
CULEX PIPIENS,41.763733,-87.742302,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.48847349521754596,0
CULEX PIPIENS/RESTUANS,41.763733,-87.742302,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.48847349521754596,0
CULEX PIPIENS/RESTUANS,41.798697,-87.736812,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.5,0
CULEX RESTUANS,41.798697,-87.736812,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.5,0
CULEX PIPIENS/RESTUANS,41.98480900000001,-87.728492,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.5,0
CULEX TERRITANS,41.98480900000001,-87.728492,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.5,0
CULEX PIPIENS/RESTUANS,41.98728,-87.666066,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.48814264126164525,0
CULEX PIPIENS/RESTUANS,41.986921,-87.689778,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.5,0
CULEX PIPIENS/RESTUANS,41.960616,-87.777189,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.49005829018729236,0
CULEX SALINARIUS,41.960616,-87.777189,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.49005829018729236,0
CULEX PIPIENS,41.923738,-87.785288,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.5,0
CULEX PIPIENS/RESTUANS,41.923738,-87.785288,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.5,1
CULEX RESTUANS,41.923738,-87.785288,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.5,0
CULEX PIPIENS/RESTUANS,41.776156,-87.778927,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.48514395674313165,0
CULEX PIPIENS/RESTUANS,41.77166,-87.703047,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.4799725618962382,0
CULEX RESTUANS,41.77166,-87.703047,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.4799725618962382,0
CULEX PIPIENS/RESTUANS,42.008314,-87.77792099999998,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.5,0
CULEX PIPIENS,41.916265,-87.800515,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.5,0
CULEX PIPIENS/RESTUANS,41.916265,-87.800515,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.5,1
CULEX RESTUANS,41.916265,-87.800515,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.5,0
CULEX PIPIENS/RESTUANS,42.009876,-87.807277,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.48530123661662955,0
CULEX RESTUANS,42.009876,-87.807277,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.48530123661662955,0
CULEX PIPIENS/RESTUANS,41.766202,-87.562889,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.48483947926356075,0
CULEX PIPIENS/RESTUANS,41.754676,-87.612922,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.48894667148547843,0
CULEX RESTUANS,41.754676,-87.612922,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.48894667148547843,0
CULEX RESTUANS,41.754292,-87.590773,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.5,0
CULEX PIPIENS/RESTUANS,41.743402,-87.731435,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.5,0
CULEX PIPIENS/RESTUANS,41.732984,-87.649642,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.4693941642002794,0
CULEX RESTUANS,41.732984,-87.649642,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.4693941642002794,0
CULEX PIPIENS/RESTUANS,41.99247800000001,-87.862995,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.48357355089344883,0
CULEX PIPIENS/RESTUANS,41.778297,-87.752411,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.48716064228631095,0
CULEX RESTUANS,41.778297,-87.752411,60.42857142857143,0.10357142857142848,50.28571428571429,69.19032958951048,23,9,2011,0.48716064228631095,0
