Date,Address,Species,Block,Street,Trap,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,geometry,coord,spray_14,Tavg,PrecipTotal,DewPoint,R_Humid
2013-06-21,"3700 118th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,6,0,POINT (-87.53519799999999 41.680946),"(41.680946, -87.535198)",0,71.35714285714286,0.09499999999999972,56.857142857142854,60.221161306172675
2013-06-21,"3700 118th Street, Chicago, IL 60617, USA",CULEX RESTUANS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,2,0,POINT (-87.53519799999999 41.680946),"(41.680946, -87.535198)",0,71.35714285714286,0.09499999999999972,56.857142857142854,60.221161306172675
2013-06-21,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,16,0,POINT (-87.72654900000001 41.82561),"(41.82561, -87.726549)",0,71.35714285714286,0.09499999999999972,56.857142857142854,60.221161306172675
2013-06-21,"3900 North Springfield Avenue, Chicago, IL 60618, USA",CULEX PIPIENS/RESTUANS,39, N SPRINGFIELD AVE,T228,"3900  N SPRINGFIELD AVE, Chicago, IL",41.951865999999995,-87.72505699999999,8,6,0,POINT (-87.72505699999999 41.951866),"(41.951865999999995, -87.72505699999999)",0,71.35714285714286,0.09499999999999972,56.857142857142854,60.221161306172675
2013-06-21,"3900 North Springfield Avenue, Chicago, IL 60618, USA",CULEX RESTUANS,39, N SPRINGFIELD AVE,T228,"3900  N SPRINGFIELD AVE, Chicago, IL",41.951865999999995,-87.72505699999999,8,2,0,POINT (-87.72505699999999 41.951866),"(41.951865999999995, -87.72505699999999)",0,71.35714285714286,0.09499999999999972,56.857142857142854,60.221161306172675
2013-06-21,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,39, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.66634300000001,9,5,0,POINT (-87.66634300000001 41.822536),"(41.822536, -87.66634300000001)",0,71.35714285714286,0.09499999999999972,56.857142857142854,60.221161306172675
2013-06-21,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX RESTUANS,39, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.66634300000001,9,1,0,POINT (-87.66634300000001 41.822536),"(41.822536, -87.66634300000001)",0,71.35714285714286,0.09499999999999972,56.857142857142854,60.221161306172675
2013-06-21,"4000 East 130th Street, Chicago, IL 60633, USA",CULEX PIPIENS/RESTUANS,40, E 130TH ST,T221,"4000  E 130TH ST, Chicago, IL",41.659112,-87.53869300000001,8,8,0,POINT (-87.53869300000001 41.659112),"(41.659112, -87.53869300000001)",0,71.35714285714286,0.09499999999999972,56.857142857142854,60.221161306172675
2013-06-21,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,19,0,POINT (-87.800991 41.95469),"(41.95469, -87.800991)",0,71.35714285714286,0.09499999999999972,56.857142857142854,60.221161306172675
2013-06-21,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS/RESTUANS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,3,0,POINT (-87.72460799999999 41.662014),"(41.662014, -87.72460799999999)",0,71.35714285714286,0.09499999999999972,56.857142857142854,60.221161306172675
2013-06-21,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX RESTUANS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,17,0,POINT (-87.72460799999999 41.662014),"(41.662014, -87.72460799999999)",0,71.35714285714286,0.09499999999999972,56.857142857142854,60.221161306172675
2013-06-21,"4200 West 65th Street, Chicago, IL 60621, USA",CULEX PIPIENS/RESTUANS,42, W 65TH ST,T235,"4200  W 65TH ST, Chicago, IL",41.776428,-87.627096,8,5,0,POINT (-87.62709599999999 41.776428),"(41.776428, -87.627096)",0,71.35714285714286,0.09499999999999972,56.857142857142854,60.221161306172675
2013-06-21,"4200 West 65th Street, Chicago, IL 60621, USA",CULEX RESTUANS,42, W 65TH ST,T235,"4200  W 65TH ST, Chicago, IL",41.776428,-87.627096,8,1,0,POINT (-87.62709599999999 41.776428),"(41.776428, -87.627096)",0,71.35714285714286,0.09499999999999972,56.857142857142854,60.221161306172675
2013-06-21,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX RESTUANS,46, N MILWAUKEE AVE,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,3,0,POINT (-87.757639 41.964242),"(41.964242, -87.757639)",0,71.35714285714286,0.09499999999999972,56.857142857142854,60.221161306172675
2013-06-21,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,50, S CENTRAL AVE,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801497999999995,-87.763416,9,13,0,POINT (-87.76341600000001 41.801498),"(41.801497999999995, -87.763416)",0,71.35714285714286,0.09499999999999972,56.857142857142854,60.221161306172675
2013-06-21,"5000 South Union Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,50, S UNION AVE,T082,"5000  S UNION AVE, Chicago, IL",41.803422999999995,-87.642984,8,10,0,POINT (-87.642984 41.803423),"(41.803422999999995, -87.642984)",0,71.35714285714286,0.09499999999999972,56.857142857142854,60.221161306172675
2013-06-21,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",CULEX PIPIENS/RESTUANS,51, N MONT CLARE AVE,T223,"5100  N MONT CLARE AVE, Chicago, IL",41.973845000000004,-87.805059,9,3,0,POINT (-87.805059 41.973845),"(41.973845000000004, -87.805059)",0,71.35714285714286,0.09499999999999972,56.857142857142854,60.221161306172675
2013-06-21,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",CULEX RESTUANS,51, N MONT CLARE AVE,T223,"5100  N MONT CLARE AVE, Chicago, IL",41.973845000000004,-87.805059,9,6,0,POINT (-87.805059 41.973845),"(41.973845000000004, -87.805059)",0,71.35714285714286,0.09499999999999972,56.857142857142854,60.221161306172675
2013-06-21,"5100 West 72nd Street, Chicago, IL 60638, USA",CULEX RESTUANS,51, W 72ND ST,T035,"5100  W 72ND ST, Chicago, IL",41.763733,-87.742302,8,10,0,POINT (-87.742302 41.763733),"(41.763733, -87.742302)",0,71.35714285714286,0.09499999999999972,56.857142857142854,60.221161306172675
2013-06-21,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,46,0,POINT (-87.736812 41.798697),"(41.798697, -87.736812)",0,71.35714285714286,0.09499999999999972,56.857142857142854,60.221161306172675
2013-06-21,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX RESTUANS,52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,44,0,POINT (-87.736812 41.798697),"(41.798697, -87.736812)",0,71.35714285714286,0.09499999999999972,56.857142857142854,60.221161306172675
2013-06-21,"5800 North Pulaski Road, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,58, N PULASKI RD,T027,"5800  N PULASKI RD, Chicago, IL",41.984809000000006,-87.728492,8,1,0,POINT (-87.728492 41.98480900000001),"(41.984809000000006, -87.728492)",0,71.35714285714286,0.09499999999999972,56.857142857142854,60.221161306172675
2013-06-21,"5800 North Pulaski Road, Chicago, IL 60646, USA",CULEX RESTUANS,58, N PULASKI RD,T027,"5800  N PULASKI RD, Chicago, IL",41.984809000000006,-87.728492,8,1,0,POINT (-87.728492 41.98480900000001),"(41.984809000000006, -87.728492)",0,71.35714285714286,0.09499999999999972,56.857142857142854,60.221161306172675
2013-06-21,"5800 North Ridge Avenue, Chicago, IL 60660, USA",CULEX PIPIENS/RESTUANS,58, N RIDGE AVE,T231,"5800  N RIDGE AVE, Chicago, IL",41.98728,-87.666066,8,3,0,POINT (-87.666066 41.98728),"(41.98728, -87.666066)",0,71.35714285714286,0.09499999999999972,56.857142857142854,60.221161306172675
2013-06-21,"5800 North Ridge Avenue, Chicago, IL 60660, USA",CULEX RESTUANS,58, N RIDGE AVE,T231,"5800  N RIDGE AVE, Chicago, IL",41.98728,-87.666066,8,2,0,POINT (-87.666066 41.98728),"(41.98728, -87.666066)",0,71.35714285714286,0.09499999999999972,56.857142857142854,60.221161306172675
2013-06-21,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX RESTUANS,58, N WESTERN AVE,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,3,0,POINT (-87.689778 41.986921),"(41.986921, -87.689778)",0,71.35714285714286,0.09499999999999972,56.857142857142854,60.221161306172675
2013-06-21,"6000 West Montrose Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,60, W MONTROSE DR,T017,"6000  W MONTROSE DR, Chicago, IL",41.960615999999995,-87.777189,9,1,0,POINT (-87.77718900000001 41.96061599999999),"(41.960615999999995, -87.777189)",0,71.35714285714286,0.09499999999999972,56.857142857142854,60.221161306172675
2013-06-21,"6100 North Lemont Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,61, N LEMONT AVE,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,1,0,POINT (-87.747113 41.991429),"(41.991429, -87.747113)",0,71.35714285714286,0.09499999999999972,56.857142857142854,60.221161306172675
2013-06-21,"6100 North Lemont Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,61, N LEMONT AVE,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,4,0,POINT (-87.747113 41.991429),"(41.991429, -87.747113)",0,71.35714285714286,0.09499999999999972,56.857142857142854,60.221161306172675
2013-06-21,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,61, W FULLERTON AVE,T013,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,8,0,POINT (-87.78528799999999 41.923738),"(41.923738, -87.785288)",0,71.35714285714286,0.09499999999999972,56.857142857142854,60.221161306172675
2013-06-21,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",CULEX RESTUANS,61, W FULLERTON AVE,T013,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,2,0,POINT (-87.78528799999999 41.923738),"(41.923738, -87.785288)",0,71.35714285714286,0.09499999999999972,56.857142857142854,60.221161306172675
2013-06-21,"6200 North Mcclellan Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,62, N MCCLELLAN AVE,T236,"6200  N MCCLELLAN AVE, Chicago, IL",41.994679,-87.770899,8,2,0,POINT (-87.770899 41.994679),"(41.994679, -87.770899)",0,71.35714285714286,0.09499999999999972,56.857142857142854,60.221161306172675
2013-06-21,"6200 North Mcclellan Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,62, N MCCLELLAN AVE,T236,"6200  N MCCLELLAN AVE, Chicago, IL",41.994679,-87.770899,8,2,0,POINT (-87.770899 41.994679),"(41.994679, -87.770899)",0,71.35714285714286,0.09499999999999972,56.857142857142854,60.221161306172675
2013-06-21,"6300 West 64th Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,63, W 64TH ST,T155,"6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,9,8,0,POINT (-87.778927 41.776156),"(41.776156, -87.778927)",0,71.35714285714286,0.09499999999999972,56.857142857142854,60.221161306172675
2013-06-21,"6300 West 64th Street, Chicago, IL 60638, USA",CULEX RESTUANS,63, W 64TH ST,T155,"6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,9,5,0,POINT (-87.778927 41.776156),"(41.776156, -87.778927)",0,71.35714285714286,0.09499999999999972,56.857142857142854,60.221161306172675
2013-06-21,"6400 South Stony Island Avenue, Chicago, IL 60637, USA",CULEX RESTUANS,64, S STONY ISLAND AVE,T077,"6400  S STONY ISLAND AVE, Chicago, IL",41.778748,-87.586427,8,5,0,POINT (-87.586427 41.778748),"(41.778748, -87.586427)",0,71.35714285714286,0.09499999999999972,56.857142857142854,60.221161306172675
2013-06-21,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX PIPIENS/RESTUANS,67, S KEDZIE AVE,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,8,0,POINT (-87.703047 41.77166),"(41.77166, -87.703047)",0,71.35714285714286,0.09499999999999972,56.857142857142854,60.221161306172675
2013-06-21,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX RESTUANS,67, S KEDZIE AVE,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,16,0,POINT (-87.703047 41.77166),"(41.77166, -87.703047)",0,71.35714285714286,0.09499999999999972,56.857142857142854,60.221161306172675
2013-06-21,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.77792099999999,9,5,0,POINT (-87.77792099999999 42.008314),"(42.008314, -87.77792099999999)",0,71.35714285714286,0.09499999999999972,56.857142857142854,60.221161306172675
2013-06-21,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.77792099999999,9,3,0,POINT (-87.77792099999999 42.008314),"(42.008314, -87.77792099999999)",0,71.35714285714286,0.09499999999999972,56.857142857142854,60.221161306172675
2013-06-21,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX RESTUANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,27,0,POINT (-87.800515 41.916265),"(41.916265, -87.800515)",0,71.35714285714286,0.09499999999999972,56.857142857142854,60.221161306172675
2013-06-21,"7100 North Harlem Avenue, Chicago, IL 60631, USA",CULEX PIPIENS/RESTUANS,71, N HARLEM AVE,T233,"7100  N HARLEM AVE, Chicago, IL",42.009876,-87.807277,9,1,0,POINT (-87.807277 42.009876),"(42.009876, -87.807277)",0,71.35714285714286,0.09499999999999972,56.857142857142854,60.221161306172675
2013-06-21,"7100 North Harlem Avenue, Chicago, IL 60631, USA",CULEX RESTUANS,71, N HARLEM AVE,T233,"7100  N HARLEM AVE, Chicago, IL",42.009876,-87.807277,9,1,0,POINT (-87.807277 42.009876),"(42.009876, -87.807277)",0,71.35714285714286,0.09499999999999972,56.857142857142854,60.221161306172675
2013-06-21,"7100 South South Shore Drive, Chicago, IL 60649, USA",CULEX PIPIENS/RESTUANS,71, S SOUTH SHORE DR,T079,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,4,0,POINT (-87.562889 41.766202),"(41.766202, -87.562889)",0,71.35714285714286,0.09499999999999972,56.857142857142854,60.221161306172675
2013-06-21,"7100 South South Shore Drive, Chicago, IL 60649, USA",CULEX RESTUANS,71, S SOUTH SHORE DR,T079,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,15,0,POINT (-87.562889 41.766202),"(41.766202, -87.562889)",0,71.35714285714286,0.09499999999999972,56.857142857142854,60.221161306172675
2013-06-21,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX RESTUANS,77, S EBERHART AVE,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,6,0,POINT (-87.612922 41.754676),"(41.754676, -87.612922)",0,71.35714285714286,0.09499999999999972,56.857142857142854,60.221161306172675
2013-06-21,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX PIPIENS/RESTUANS,82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,11,0,POINT (-87.731435 41.743402),"(41.743402, -87.731435)",0,71.35714285714286,0.09499999999999972,56.857142857142854,60.221161306172675
2013-06-21,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX RESTUANS,82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,13,0,POINT (-87.731435 41.743402),"(41.743402, -87.731435)",0,71.35714285714286,0.09499999999999972,56.857142857142854,60.221161306172675
2013-06-21,"8900 South Carpenter Street, Chicago, IL 60620, USA",CULEX RESTUANS,89, S CARPENTER ST,T159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,8,15,0,POINT (-87.649642 41.732984),"(41.732984, -87.649642)",0,71.35714285714286,0.09499999999999972,56.857142857142854,60.221161306172675
2013-06-21,"8900 South Muskegon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,89, S MUSKEGON AVE,T099,"8900  S MUSKEGON AVE, Chicago, IL",41.733643,-87.55551,8,3,0,POINT (-87.55551 41.733643),"(41.733643, -87.55551)",0,71.35714285714286,0.09499999999999972,56.857142857142854,60.221161306172675
2013-06-21,"9100 West Higgins Road, Rosemont, IL 60018, USA",CULEX RESTUANS,91, W HIGGINS RD,T009,"9100  W HIGGINS RD, Chicago, IL",41.992478000000006,-87.862995,8,32,0,POINT (-87.862995 41.99247800000001),"(41.992478000000006, -87.862995)",0,71.35714285714286,0.09499999999999972,56.857142857142854,60.221161306172675
2013-06-21,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,52, W 63RD ST,T065,"5200  W 63RD ST, Chicago, IL",41.778296999999995,-87.752411,9,11,0,POINT (-87.752411 41.77829699999999),"(41.778296999999995, -87.752411)",0,71.35714285714286,0.09499999999999972,56.857142857142854,60.221161306172675
2013-06-21,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX RESTUANS,52, W 63RD ST,T065,"5200  W 63RD ST, Chicago, IL",41.778296999999995,-87.752411,9,8,0,POINT (-87.752411 41.77829699999999),"(41.778296999999995, -87.752411)",0,71.35714285714286,0.09499999999999972,56.857142857142854,60.221161306172675
2013-06-21,"Chicago, IL, USA",CULEX RESTUANS,43, N ASHLAND AVE OVERPASS,T145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114000000004,-87.629798,3,1,0,POINT (-87.62979799999999 41.878114),"(41.878114000000004, -87.629798)",0,71.35714285714286,0.09499999999999972,56.857142857142854,60.221161306172675
2013-06-21,"East 91st Place, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,65, E 91ST PL,T227,"6500  E 91ST PL, Chicago, IL",41.728495,-87.60096300000001,5,69,0,POINT (-87.60096300000001 41.728495),"(41.728495, -87.60096300000001)",0,71.35714285714286,0.09499999999999972,56.857142857142854,60.221161306172675
2013-06-21,"East 91st Place, Chicago, IL, USA",CULEX RESTUANS,65, E 91ST PL,T227,"6500  E 91ST PL, Chicago, IL",41.728495,-87.60096300000001,5,23,0,POINT (-87.60096300000001 41.728495),"(41.728495, -87.60096300000001)",0,71.35714285714286,0.09499999999999972,56.857142857142854,60.221161306172675
2013-06-21,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,39,0,POINT (-87.890615 41.974689),"(41.974689, -87.890615)",0,71.35714285714286,0.09499999999999972,56.857142857142854,60.221161306172675
2013-06-21,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,169,0,POINT (-87.890615 41.974689),"(41.974689, -87.890615)",0,71.35714285714286,0.09499999999999972,56.857142857142854,60.221161306172675
2013-06-21,"Ohare Court, Bensenville, IL 60106, USA",CULEX PIPIENS/RESTUANS,10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,2,0,POINT (-87.930995 41.957799),"(41.957799, -87.930995)",0,71.35714285714286,0.09499999999999972,56.857142857142854,60.221161306172675
2013-06-21,"Ohare Court, Bensenville, IL 60106, USA",CULEX RESTUANS,10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,8,0,POINT (-87.930995 41.957799),"(41.957799, -87.930995)",0,71.35714285714286,0.09499999999999972,56.857142857142854,60.221161306172675
2013-06-21,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,13, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,6,0,POINT (-87.546587 41.740641),"(41.740641, -87.546587)",0,71.35714285714286,0.09499999999999972,56.857142857142854,60.221161306172675
2013-06-21,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX RESTUANS,13, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,1,0,POINT (-87.546587 41.740641),"(41.740641, -87.546587)",0,71.35714285714286,0.09499999999999972,56.857142857142854,60.221161306172675
2013-06-21,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S COTTAGE GROVE,T102,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5,6,0,POINT (-87.605294 41.750498),"(41.750498, -87.605294)",0,71.35714285714286,0.09499999999999972,56.857142857142854,60.221161306172675
2013-06-21,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX RESTUANS,10, S COTTAGE GROVE,T102,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5,2,0,POINT (-87.605294 41.750498),"(41.750498, -87.605294)",0,71.35714285714286,0.09499999999999972,56.857142857142854,60.221161306172675
2013-06-21,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,7,0,POINT (-87.599862 41.673408),"(41.673408, -87.599862)",0,71.35714285714286,0.09499999999999972,56.857142857142854,60.221161306172675
2013-06-21,"South Doty Avenue, Chicago, IL, USA",CULEX RESTUANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,4,0,POINT (-87.599862 41.673408),"(41.673408, -87.599862)",0,71.35714285714286,0.09499999999999972,56.857142857142854,60.221161306172675
2013-06-21,"South Vincennes Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S VINCENNES,T089,"1000  S VINCENNES, Chicago, IL",41.723195000000004,-87.64997,5,4,0,POINT (-87.64997 41.723195),"(41.723195000000004, -87.64997)",0,71.35714285714286,0.09499999999999972,56.857142857142854,60.221161306172675
2013-06-21,"South Vincennes Avenue, Chicago, IL, USA",CULEX RESTUANS,10, S VINCENNES,T089,"1000  S VINCENNES, Chicago, IL",41.723195000000004,-87.64997,5,22,0,POINT (-87.64997 41.723195),"(41.723195000000004, -87.64997)",0,71.35714285714286,0.09499999999999972,56.857142857142854,60.221161306172675
2013-06-21,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,2,0,POINT (-87.666901 41.868077),"(41.868077, -87.666901)",0,71.35714285714286,0.09499999999999972,56.857142857142854,60.221161306172675
2013-06-21,"West Garfield Boulevard, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,90, W GARFIELD BLVD,T226,"9000  W GARFIELD BLVD, Chicago, IL",41.793818,-87.654234,5,7,0,POINT (-87.654234 41.793818),"(41.793818, -87.654234)",0,71.35714285714286,0.09499999999999972,56.857142857142854,60.221161306172675
2013-06-21,"West Garfield Boulevard, Chicago, IL, USA",CULEX RESTUANS,90, W GARFIELD BLVD,T226,"9000  W GARFIELD BLVD, Chicago, IL",41.793818,-87.654234,5,46,0,POINT (-87.654234 41.793818),"(41.793818, -87.654234)",0,71.35714285714286,0.09499999999999972,56.857142857142854,60.221161306172675
2013-06-27,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX RESTUANS,10, N CENTRAL PARK DR,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.899229999999996,-87.716788,9,3,0,POINT (-87.71678799999999 41.89923),"(41.899229999999996, -87.716788)",0,76.71428571428571,0.379285714285714,66.14285714285714,69.87688572881514
2013-06-27,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,11,0,POINT (-87.654224 41.867108),"(41.867108, -87.654224)",0,76.71428571428571,0.379285714285714,66.14285714285714,69.87688572881514
2013-06-27,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,4,0,POINT (-87.654224 41.867108),"(41.867108, -87.654224)",0,76.71428571428571,0.379285714285714,66.14285714285714,69.87688572881514
2013-06-27,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS/RESTUANS,11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,2,0,POINT (-87.696269 41.868142),"(41.868142, -87.696269)",0,76.71428571428571,0.379285714285714,66.14285714285714,69.87688572881514
2013-06-27,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX RESTUANS,11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,1,0,POINT (-87.696269 41.868142),"(41.868142, -87.696269)",0,76.71428571428571,0.379285714285714,66.14285714285714,69.87688572881514
2013-06-27,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX PIPIENS/RESTUANS,11, W CHICAGO,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,1,0,POINT (-87.655232 41.896282),"(41.896282, -87.655232)",0,76.71428571428571,0.379285714285714,66.14285714285714,69.87688572881514
2013-06-27,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",CULEX PIPIENS/RESTUANS,12, W GREENLEAF AVE,T018,"1200  W GREENLEAF AVE, Chicago, IL",42.010412,-87.66214000000001,8,2,0,POINT (-87.66214000000001 42.010412),"(42.010412, -87.66214000000001)",0,76.71428571428571,0.379285714285714,66.14285714285714,69.87688572881514
2013-06-27,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",CULEX RESTUANS,12, W GREENLEAF AVE,T018,"1200  W GREENLEAF AVE, Chicago, IL",42.010412,-87.66214000000001,8,1,0,POINT (-87.66214000000001 42.010412),"(42.010412, -87.66214000000001)",0,76.71428571428571,0.379285714285714,66.14285714285714,69.87688572881514
2013-06-27,"1300 North Laramie Avenue, Chicago, IL 60651, USA",CULEX PIPIENS/RESTUANS,13, N LARAMIE AVE,T230,"1300  N LARAMIE AVE, Chicago, IL",41.904194,-87.756155,9,5,0,POINT (-87.75615500000001 41.904194),"(41.904194, -87.756155)",0,76.71428571428571,0.379285714285714,66.14285714285714,69.87688572881514
2013-06-27,"1300 North Laramie Avenue, Chicago, IL 60651, USA",CULEX RESTUANS,13, N LARAMIE AVE,T230,"1300  N LARAMIE AVE, Chicago, IL",41.904194,-87.756155,9,5,0,POINT (-87.75615500000001 41.904194),"(41.904194, -87.756155)",0,76.71428571428571,0.379285714285714,66.14285714285714,69.87688572881514
